Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(27/1, 27/1, 34/1)",70.94,63180,63180,Y
"(4/1, 40/1)",71.005,63241,63241,Y
"(56/1, 9/1)",71.013,63247,63247,Y
"(60/1, 33/1)",71.065,63292,63292,Y
"(51/1, 10/1, 10/1)",71.084,63307,63307,Y
"(21/1, 54/1, 21/1)",71.141,63360,63360,Y
"(30/1, 40/1)",71.198,63413,63413,Y
"(11/1, 25/1)",71.236,63445,63445,Y
"(36/1, 8/1)",71.247,63458,63458,Y
"(11/1, 44/1)",71.362,63562,63562,Y
"(12/1, 47/1)",71.558,63739,63739,Y
"(18/1, 52/1)",71.586,63764,63764,Y
"(39/1, 17/1)",71.629,63807,63807,Y
"(48/1, 15/1)",71.661,63836,63836,Y
"(49/1, 45/1)",71.664,63839,63839,Y
"(11/1, 11/1, 13/1)",71.687,63858,63858,Y
"(40/1, 34/1)",71.701,63870,63870,Y
"(49/1, 60/1)",71.716,63880,63880,Y
"(18/1, 33/1)",71.769,63928,63928,Y
"(48/1, 55/1)",71.783,63944,63944,Y
"(52/1, 34/1)",71.828,63982,63982,Y
"(11/1, 14/1)",71.83,63983,63983,Y
"(31/1, 27/1, 31/1)",71.872,64024,64024,Y
"(30/1, 52/1)",71.913,64061,64061,Y
"(48/1, 10/1)",71.936,64084,64084,Y
"(32/1, 4/1)",72.024,64165,64165,Y
"(27/1, 17/1)",72.026,64166,64166,Y
"(41/1, 46/1, 41/1)",72.04,64176,64176,Y
"(34/1, 32/1, 32/1)",72.051,64188,64188,Y
"(3/1, 37/1)",72.103,64233,64233,Y
"(28/1, 19/1)",72.151,64278,64278,Y
"(7/1, 59/1)",72.155,64282,64282,Y
"(56/1, 47/1)",72.228,64352,64352,Y
"(9/1, 54/1)",72.243,64362,64362,Y
"(43/1, 59/1)",72.294,64411,64411,Y
"(7/1, 60/1)",72.299,64412,64412,Y
"(12/1, 4/1)",72.313,64426,64426,Y
"(14/1, 24/1)",72.441,64548,64548,Y
"(50/1, 34/1)",72.465,64569,64569,Y
"(26/1, 16/1)",72.483,64581,64581,Y
"(53/1, 56/1)",72.516,64611,64611,Y
"(56/1, 34/1)",72.53,64626,64626,Y
"(46/1, 19/1)",72.554,64646,64646,Y
"(56/1, 58/1)",72.563,64654,64654,Y
"(59/1, 59/1, 23/1)",72.575,64662,64662,Y
"(18/1, 26/1)",72.584,64670,64670,Y
"(50/1, 17/1)",72.61,64691,64691,Y
"(5/1, 15/1)",72.618,64699,64699,Y
"(31/1, 52/1)",72.735,64807,64807,Y
"(43/1, 47/1)",72.789,64855,64855,Y
"(12/1, 38/1)",72.86,64925,64925,Y
"(43/1, 17/1)",72.919,64979,64979,Y
"(19/1, 19/1, 11/1)",72.935,64989,64989,Y
"(50/1, 19/1)",72.959,65010,65010,Y
"(24/1, 53/1)",72.965,65013,65013,Y
"(11/1, 43/1)",73.035,65079,65079,Y
"(3/1, 33/1)",73.144,65177,65177,Y
"(40/1, 47/1)",73.191,65225,65225,Y
"(21/1, 14/1)",73.269,65296,65296,Y
"(8/1, 11/1)",73.27,65297,65297,Y
"(47/1, 34/1)",73.343,65366,65366,Y
"(40/1, 24/1)",73.371,65390,65390,Y
"(54/1, 57/1)",73.381,65396,65396,Y
"(20/1, 44/1)",73.43,65444,65444,Y
"(10/1, 41/1)",73.432,65445,65445,Y
"(59/1, 36/1)",73.452,65459,65459,Y
"(42/1, 23/1)",73.461,65468,65468,Y
"(16/1, 30/1)",73.493,65498,65498,Y
"(49/1, 4/1, 4/1)",73.582,65583,65583,Y
"(10/1, 35/1)",73.702,65693,65693,Y
"(8/1, 29/1)",73.753,65737,65737,Y
"(38/1, 46/1)",73.761,65745,65745,Y
"(23/1, 55/1)",73.815,65793,65793,Y
"(34/1, 18/1)",73.899,65869,65869,Y
"(56/1, 25/1)",73.94,65909,65909,Y
"(15/1, 22/1)",73.976,65943,65943,Y
"(52/1, 52/1, 12/1)",74.039,66004,66004,Y
"(40/1, 17/1)",74.081,66038,66038,Y
"(7/1, 8/1)",74.102,66060,66060,Y
"(47/1, 19/1)",74.161,66115,66115,Y
"(19/1, 31/1)",74.208,66156,66156,Y
"(43/1, 36/1)",74.327,66268,66268,Y
"(49/1, 30/1)",74.483,66417,66417,Y
"(41/1, 37/1)",74.502,66431,66431,Y
"(57/1, 4/1, 4/1)",74.581,66511,66511,Y
"(39/1, 21/1)",74.675,66598,66598,Y
"(56/1, 20/1)",74.801,66713,66713,Y
"(11/1, 60/1)",74.81,66721,66721,Y
"(52/1, 19/1, 19/1)",74.9,66804,66804,Y
"(20/1, 10/1)",74.918,66822,66822,Y
"(40/1, 55/1)",74.955,66854,66854,Y
"(51/1, 39/1)",75.033,66930,66930,Y
"(57/1, 42/1)",75.107,66992,66992,Y
"(41/1, 2/1)",75.135,67017,67017,Y
"(60/1, 12/1, 60/1)",75.166,67047,67047,Y
"(37/1, 47/1)",75.183,67066,67066,Y
"(60/1, 58/1, 60/1)",75.201,67078,67078,Y
"(33/1, 16/1)",75.204,67081,67081,Y
"(50/1, 25/1)",75.221,67095,67095,Y
"(6/1, 55/1)",75.234,67106,67106,Y
"(52/1, 3/1)",75.271,67142,67142,Y
"(55/1, 35/1)",75.48,67342,67342,Y
"(10/1, 57/1)",75.491,67351,67351,Y
"(28/1, 32/1)",75.525,67381,67381,Y
"(31/1, 47/1)",75.537,67393,67393,Y
"(5/1, 4/1)",75.602,67452,67452,Y
"(28/1, 4/1)",75.629,67476,67476,Y
"(46/1, 52/1, 52/1)",75.661,67506,67506,Y
"(42/1, 28/1)",75.848,67672,67672,Y
"(2/1, 35/1)",75.904,67722,67722,Y
"(52/1, 39/1)",75.932,67746,67746,Y
"(60/1, 46/1)",75.979,67793,67793,Y
"(53/1, 46/1)",76.162,67962,67962,Y
"(41/1, 37/1, 37/1)",76.177,67973,67973,Y
"(12/1, 12/1, 40/1)",76.18,67976,67976,Y
"(1/1, 59/1, 59/1)",76.234,68026,68026,Y
"(4/1, 16/1)",76.268,68058,68058,Y
"(9/1, 11/1)",76.272,68061,68061,Y
"(58/1, 5/1)",76.453,68228,68228,Y
"(13/1, 24/1)",76.458,68233,68233,Y
"(35/1, 23/1)",76.5,68269,68269,Y
"(27/1, 60/1)",76.509,68275,68275,Y
"(22/1, 57/1)",76.542,68305,68305,Y
"(55/1, 4/1)",76.629,68384,68384,Y
"(58/1, 12/1)",76.694,68443,68443,Y
"(50/1, 41/1)",76.753,68496,68496,Y
"(23/1, 43/1)",76.759,68502,68502,Y
"(31/1, 6/1)",76.81,68547,68547,Y
"(21/1, 60/1)",76.813,68549,68549,Y
"(9/1, 27/1)",76.84,68572,68572,Y
"(13/1, 15/1)",76.868,68597,68597,Y
"(18/1, 35/1)",76.928,68651,68651,Y
"(9/1, 24/1)",76.988,68709,68709,Y
"(54/1, 9/1)",77.092,68803,68803,Y
"(7/1, 42/1)",77.17,68874,68874,Y
"(41/1, 31/1)",77.242,68941,68941,Y
"(59/1, 14/1, 14/1)",77.295,68988,68988,Y
"(58/1, 60/1)",77.326,69015,69015,Y
"(30/1, 4/1)",77.334,69024,69024,Y
"(4/1, 6/1, 6/1)",77.371,69061,69061,Y
"(32/1, 22/1)",77.43,69114,69114,Y
"(55/1, 12/1)",77.45,69129,69129,Y
"(13/1, 5/1)",77.46,69139,69139,Y
"(30/1, 12/1)",77.476,69150,69150,Y
"(39/1, 18/1)",77.507,69178,69178,Y
"(13/1, 29/1)",77.618,69283,69283,Y
"(50/1, 1/1, 50/1)",77.667,69326,69326,Y
"(36/1, 43/1)",77.743,69400,69400,Y
"(9/1, 58/1)",77.799,69452,69452,Y
"(18/1, 25/1)",77.847,69492,69492,Y
"(46/1, 54/1)",78.032,69667,69667,Y
"(44/1, 31/1)",78.075,69707,69707,Y
"(50/1, 50/1, 27/1)",78.131,69759,69759,Y
"(38/1, 29/1)",78.151,69774,69774,Y
"(10/1, 39/1)",78.219,69838,69838,Y
"(27/1, 54/1)",78.256,69872,69872,Y
"(49/1, 8/1)",78.333,69940,69940,Y
"(2/1, 1/1, 38/1, 37/1, 33/1, 4/1, 2/1)",78.583,70171,70171,Y
"(4/1, 5/1)",78.594,70178,70178,Y
"(15/1, 34/1)",78.699,70277,70277,Y
"(24/1, 57/1, 57/1)",78.712,70288,70288,Y
"(39/1, 60/1)",78.789,70360,70360,Y
"(3/1, 16/1)",79.14,70678,70678,Y
"(26/1, 16/1, 26/1)",79.159,70699,70699,Y
"(49/1, 28/1)",79.163,70700,70700,Y
"(51/1, 32/1)",79.224,70754,70754,Y
"(17/1, 60/1)",79.253,70779,70779,Y
"(24/1, 32/1)",79.281,70806,70806,Y
"(43/1, 10/1, 43/1)",79.379,70895,70895,Y
"(43/1, 46/1)",79.471,70980,70980,Y
"(49/1, 13/1)",79.494,71003,71003,Y
"(12/1, 17/1)",79.671,71169,71169,Y
"(33/1, 21/1)",79.685,71177,71177,Y
"(54/1, 25/1)",79.716,71206,71206,Y
"(34/1, 24/1)",79.727,71218,71218,Y
"(39/1, 25/1)",79.81,71292,71292,Y
"(14/1, 45/1)",79.9,71372,71372,Y
"(59/1, 53/1)",79.934,71404,71404,Y
"(47/1, 29/1)",79.95,71416,71416,Y
"(40/1, 59/1)",79.98,71442,71442,Y
"(34/1, 48/1)",79.989,71449,71449,Y
"(41/1, 13/1)",80.077,71529,71529,Y
"(24/1, 44/1)",80.112,71561,71561,Y
"(26/1, 26/1, 6/1)",80.249,71687,71687,Y
"(15/1, 20/1)",80.384,71810,71810,Y
"(37/1, 42/1)",80.443,71866,71866,Y
"(10/1, 24/1)",80.473,71892,71892,Y
"(39/1, 57/1)",80.554,71965,71965,Y
"(34/1, 22/1)",80.585,71994,71994,Y
"(1/1, 55/1)",80.614,72019,72019,Y
"(27/1, 43/1)",80.738,72134,72134,Y
"(14/1, 47/1, 14/1)",80.927,72191,72191,Y
"(12/1, 15/1)",80.977,72234,72234,Y
"(46/1, 35/1)",81.023,72280,72280,Y
"(21/1, 36/1)",81.142,72387,72387,Y
"(24/1, 52/1, 52/1)",81.233,72472,72472,Y
"(6/1, 1/1)",81.258,72494,72494,Y
"(59/1, 13/1)",81.263,72498,72498,Y
"(15/1, 52/1)",81.308,72536,72536,Y
"(28/1, 42/1)",81.347,72573,72573,Y
"(20/1, 30/1)",81.502,72716,72716,Y
"(57/1, 52/1)",81.505,72718,72718,Y
"(60/1, 11/1)",81.729,72927,72927,Y
"(56/1, 10/1)",81.846,73037,73037,Y
"(4/1, 25/1)",81.975,73159,73159,Y
"(12/1, 33/1)",82.064,73240,73240,Y
"(26/1, 50/1)",82.07,73246,73246,Y
"(60/1, 45/1)",82.32,73480,73480,Y
"(26/1, 19/1)",82.472,73618,73618,Y
"(52/1, 15/1)",82.49,73632,73632,Y
"(18/1, 24/1)",82.58,73712,73712,Y
"(22/1, 50/1)",82.671,73793,73793,Y
"(28/1, 28/1, 54/1)",82.698,73818,73818,Y
"(51/1, 5/1)",82.703,73822,73822,Y
"(41/1, 41/1, 36/1)",82.76,73871,73871,Y
"(2/1, 50/1)",82.852,73956,73956,Y
"(24/1, 7/1)",82.935,74028,74028,Y
"(30/1, 53/1)",83.005,74090,74090,Y
"(3/1, 46/1)",83.063,74139,74139,Y
"(60/1, 50/1)",83.087,74159,74159,Y
"(40/1, 37/1)",83.094,74166,74166,Y
"(12/1, 27/1)",83.339,74391,74391,Y
"(23/1, 23/1, 42/1)",83.433,74480,74480,Y
"(55/1, 33/1)",83.511,74549,74549,Y
"(60/1, 30/1)",83.521,74559,74559,Y
"(55/1, 2/1)",83.591,74620,74620,Y
"(60/1, 27/1, 27/1)",83.627,74652,74652,Y
"(48/1, 53/1)",83.7,74720,74720,Y
"(33/1, 9/1)",83.727,74743,74743,Y
"(43/1, 43/1, 37/1)",83.736,74751,74751,Y
"(47/1, 47/1, 24/1)",83.864,74862,74862,Y
"(12/1, 32/1)",83.891,74886,74886,Y
"(54/1, 10/1)",83.899,74891,74891,Y
"(7/1, 21/1)",83.962,74948,74948,Y
"(15/1, 59/1)",84.065,75040,75040,Y
"(24/1, 30/1)",84.118,75082,75082,Y
"(40/1, 11/1)",84.12,75083,75083,Y
"(15/1, 31/1)",84.125,75087,75087,Y
"(47/1, 4/1)",84.139,75095,75095,Y
"(3/1, 20/1)",84.289,75233,75233,Y
"(46/1, 51/1)",84.297,75240,75240,Y
"(14/1, 25/1)",84.355,75293,75293,Y
"(15/1, 6/1, 15/1)",84.48,75405,75405,Y
"(51/1, 8/1)",84.485,75409,75409,Y
"(49/1, 10/1)",84.56,75470,75470,Y
"(7/1, 45/1)",84.577,75488,75488,Y
"(38/1, 40/1, 38/1)",84.599,75506,75506,Y
"(1/1, 56/1)",84.677,75573,75573,Y
"(36/1, 18/1)",85.025,75895,75895,Y
"(30/1, 58/1)",85.032,75899,75899,Y
"(4/1, 28/1)",85.047,75910,75910,Y
"(12/1, 38/1, 12/1)",85.069,75927,75927,Y
"(29/1, 36/1)",85.076,75933,75933,Y
"(5/1, 1/1)",85.087,75944,75944,Y
"(25/1, 49/1)",85.099,75950,75950,Y
"(43/1, 28/1)",85.169,76015,76015,Y
"(11/1, 8/1, 11/1)",85.208,76051,76051,Y
"(42/1, 56/1)",85.25,76085,76085,Y
"(49/1, 53/1)",85.268,76104,76104,Y
"(32/1, 54/1)",85.337,76165,76165,Y
"(52/1, 12/1)",85.436,76252,76252,Y
"(47/1, 60/1, 47/1)",85.503,76312,76312,Y
"(21/1, 17/1)",85.558,76358,76358,Y
"(26/1, 51/1)",85.626,76420,76420,Y
"(42/1, 8/1)",85.638,76428,76428,Y
"(3/1, 45/1)",85.655,76444,76444,Y
"(29/1, 33/1)",85.715,76499,76499,Y
"(42/1, 42/1, 20/1)",85.846,76617,76617,Y
"(48/1, 24/1)",85.882,76647,76647,Y
"(18/1, 49/1)",85.972,76726,76726,Y
"(60/1, 54/1)",85.984,76738,76738,Y
"(48/1, 6/1)",86.027,76776,76776,Y
"(53/1, 3/1)",86.054,76800,76800,Y
"(8/1, 42/1)",86.097,76835,76835,Y
"(34/1, 37/1)",86.157,76888,76888,Y
"(25/1, 16/1)",86.204,76932,76932,Y
"(30/1, 13/1)",86.351,77064,77064,Y
"(28/1, 35/1, 28/1)",86.372,77080,77080,Y
"(21/1, 21/1, 3/1)",86.398,77103,77103,Y
"(7/1, 10/1)",86.47,77170,77170,Y
"(47/1, 28/1)",86.49,77184,77184,Y
"(58/1, 44/1)",86.553,77241,77241,Y
"(59/1, 25/1)",86.611,77293,77293,Y
"(22/1, 58/1)",86.628,77307,77307,Y
"(53/1, 36/1)",86.642,77317,77317,Y
"(12/1, 24/1)",86.791,77450,77450,Y
"(15/1, 5/1)",86.796,77454,77454,Y
"(46/1, 55/1)",86.815,77467,77467,Y
"(40/1, 21/1)",86.881,77528,77528,Y
"(53/1, 51/1)",86.908,77550,77550,Y
"(14/1, 54/1)",86.972,77607,77607,Y
"(47/1, 16/1)",86.998,77629,77629,Y
"(2/1, 46/1)",87.041,77668,77668,Y
"(1/1, 26/1)",87.194,77807,77807,Y
"(13/1, 32/1, 32/1)",87.214,77823,77823,Y
"(1/1, 3/1)",87.243,77849,77849,Y
"(29/1, 1/1)",87.256,77862,77862,Y
"(59/1, 32/1)",87.269,77868,77868,Y
"(30/1, 45/1)",87.338,77926,77926,Y
"(40/1, 5/1)",87.459,78024,78024,Y
"(56/1, 6/1, 56/1)",87.492,78054,78054,Y
"(7/1, 1/1)",87.555,78106,78106,Y
"(13/1, 41/1)",87.564,78113,78113,Y
"(20/1, 9/1)",87.623,78161,78161,Y
"(37/1, 59/1)",87.633,78171,78171,Y
"(44/1, 23/1)",87.702,78232,78232,Y
"(58/1, 17/1)",87.73,78254,78254,Y
"(7/1, 48/1)",87.97,78466,78466,Y
"(44/1, 22/1)",88.002,78496,78496,Y
"(16/1, 14/1)",88.04,78531,78531,Y
"(36/1, 48/1)",88.085,78571,78571,Y
"(12/1, 31/1)",88.091,78574,78574,Y
"(1/1, 8/1)",88.108,78592,78592,Y
"(11/1, 24/1)",88.297,78748,78748,Y
"(15/1, 4/1)",88.343,78784,78784,Y
"(46/1, 7/1)",88.36,78795,78795,Y
"(60/1, 35/1)",88.434,78861,78861,Y
"(6/1, 16/1)",88.467,78890,78890,Y
"(54/1, 30/1, 30/1)",88.489,78908,78908,Y
"(18/1, 8/1)",88.562,78972,78972,Y
"(6/1, 43/1)",88.567,78973,78973,Y
"(44/1, 57/1)",88.748,79132,79132,Y
"(7/1, 7/1, 37/1)",88.933,79297,79297,Y
"(44/1, 27/1)",88.936,79299,79299,Y
"(38/1, 24/1)",89.071,79423,79423,Y
"(53/1, 55/1, 53/1)",89.088,79435,79435,Y
"(33/1, 47/1)",89.096,79442,79442,Y
"(43/1, 21/1)",89.1,79445,79445,Y
"(9/1, 26/1)",89.121,79460,79460,Y
"(16/1, 38/1)",89.183,79516,79516,Y
"(54/1, 56/1, 6/1, 9/1, 8/1, 9/1, 46/1, 53/1, 52/1)",89.19,79524,79524,Y
"(45/1, 17/1, 17/1)",89.234,79559,79559,Y
"(25/1, 37/1)",89.275,79598,79598,Y
"(13/1, 44/1)",89.317,79635,79635,Y
"(21/1, 18/1)",89.331,79646,79646,Y
"(43/1, 10/1)",89.368,79680,79680,Y
"(60/1, 16/1)",89.43,79733,79733,Y
"(33/1, 17/1)",89.539,79829,79829,Y
"(24/1, 4/1)",89.664,79939,79939,Y
"(42/1, 20/1)",89.787,80050,80050,Y
"(58/1, 46/1)",89.854,80110,80110,Y
"(41/1, 4/1)",89.968,80205,80205,Y
"(8/1, 8/1, 58/1)",90.083,80305,80305,Y
"(28/1, 34/1)",90.126,80344,80344,Y
"(33/1, 8/1)",90.177,80379,80379,Y
"(59/1, 35/1)",90.264,80457,80457,Y
"(7/1, 20/1, 7/1)",90.275,80463,80463,Y
"(29/1, 29/1, 24/1)",90.284,80473,80473,Y
"(6/1, 55/1, 6/1)",90.401,80581,80581,Y
"(44/1, 48/1)",90.441,80618,80618,Y
"(22/1, 35/1)",90.447,80623,80623,Y
"(55/1, 31/1)",90.536,80702,80702,Y
"(48/1, 31/1)",90.666,80817,80817,Y
"(57/1, 44/1)",90.86,80993,80993,Y
"(19/1, 19/1, 49/1)",90.915,81042,81042,Y
"(35/1, 52/1)",90.999,81115,81115,Y
"(2/1, 51/1)",91.032,81143,81143,Y
"(41/1, 27/1)",91.036,81146,81146,Y
"(25/1, 59/1)",91.078,81183,81183,Y
"(10/1, 40/1)",91.105,81204,81204,Y
"(29/1, 12/1)",91.152,81241,81241,Y
"(19/1, 45/1)",91.179,81262,81262,Y
"(25/1, 33/1)",91.262,81337,81337,Y
"(13/1, 9/1)",91.372,81429,81429,Y
"(45/1, 4/1)",91.424,81471,81471,Y
"(46/1, 3/1)",91.469,81510,81510,Y
"(34/1, 27/1)",91.663,81675,81675,Y
"(52/1, 25/1)",91.694,81700,81700,Y
"(40/1, 10/1)",91.876,81859,81859,Y
"(8/1, 7/1)",91.902,81880,81880,Y
"(11/1, 46/1)",91.948,81922,81922,Y
"(8/1, 55/1)",91.999,81963,81963,Y
"(40/1, 35/1)",92.114,82061,82061,Y
"(8/1, 40/1)",92.118,82064,82064,Y
"(55/1, 55/1, 32/1)",92.249,82177,82177,Y
"(29/1, 29/1, 31/1)",92.281,82205,82205,Y
"(49/1, 38/1)",92.302,82220,82220,Y
"(36/1, 53/1)",92.319,82233,82233,Y
"(51/1, 26/1)",92.355,82262,82262,Y
"(20/1, 45/1, 20/1)",92.379,82283,82283,Y
"(47/1, 3/1)",92.412,82309,82309,Y
"(48/1, 16/1)",92.475,82364,82364,Y
"(8/1, 2/1)",92.536,82418,82418,Y
"(21/1, 23/1)",92.856,82695,82695,Y
"(25/1, 40/1)",92.931,82764,82764,Y
"(28/1, 48/1)",92.98,82803,82803,Y
"(32/1, 40/1, 40/1)",93.167,82966,82966,Y
"(3/1, 30/1)",93.231,83021,83021,Y
"(32/1, 16/1)",93.285,83064,83064,Y
"(38/1, 6/1)",93.339,83109,83109,Y
"(56/1, 13/1)",93.559,83299,83299,Y
"(13/1, 8/1)",93.624,83354,83354,Y
"(25/1, 35/1)",93.667,83386,83386,Y
"(24/1, 20/1)",93.702,83414,83414,Y
"(60/1, 60/1, 1/1)",93.727,83434,83434,Y
"(8/1, 52/1)",93.828,83518,83518,Y
"(13/1, 26/1)",93.905,83583,83583,Y
"(52/1, 46/1)",93.954,83624,83624,Y
"(54/1, 27/1)",94.003,83663,83663,Y
"(11/1, 47/1)",94.127,83769,83769,Y
"(6/1, 32/1)",94.212,83838,83838,Y
"(38/1, 49/1)",94.282,83900,83900,Y
"(53/1, 43/1)",94.474,84062,84062,Y
"(48/1, 31/1, 31/1)",94.53,84111,84111,Y
"(50/1, 10/1)",94.55,84125,84125,Y
"(20/1, 32/1)",94.567,84137,84137,Y
"(34/1, 23/1)",94.571,84138,84138,Y
"(14/1, 14/1, 46/1)",94.589,84158,84158,Y
"(7/1, 54/1)",94.698,84244,84244,Y
"(5/1, 13/1)",94.71,84255,84255,Y
"(1/1, 59/1)",94.864,84388,84388,Y
"(60/1, 32/1)",94.879,84397,84397,Y
"(14/1, 14/1, 42/1)",94.89,84408,84408,Y
"(20/1, 35/1)",94.916,84428,84428,Y
"(21/1, 12/1)",95.215,84678,84678,Y
"(32/1, 34/1)",95.444,84879,84879,Y
"(11/1, 47/1, 47/1)",95.464,84894,84894,Y
"(9/1, 34/1)",95.497,84922,84922,Y
"(14/1, 7/1)",95.564,84982,84982,Y
"(11/1, 8/1)",95.617,85026,85026,Y
"(57/1, 6/1)",95.625,85033,85033,Y
"(39/1, 12/1)",95.85,85233,85233,Y
"(30/1, 46/1)",95.963,85333,85333,Y
"(50/1, 60/1)",95.988,85352,85352,Y
"(21/1, 45/1, 21/1)",96.019,85379,85379,Y
"(31/1, 31/1, 8/1)",96.061,85416,85416,Y
"(28/1, 37/1)",96.086,85439,85439,Y
"(14/1, 49/1)",96.103,85449,85449,Y
"(31/1, 16/1)",96.118,85463,85463,Y
"(46/1, 23/1)",96.152,85490,85490,Y
"(25/1, 30/1)",96.257,85580,85580,Y
"(10/1, 13/1)",96.398,85700,85700,Y
"(38/1, 13/1)",96.428,85723,85723,Y
"(31/1, 8/1)",96.678,85940,85940,Y
"(12/1, 50/1, 50/1)",96.726,85980,85980,Y
"(54/1, 11/1)",96.772,86021,86021,Y
"(7/1, 5/1)",96.821,86060,86060,Y
"(52/1, 37/1)",96.865,86100,86100,Y
"(39/1, 10/1)",96.908,86134,86134,Y
"(30/1, 49/1)",96.944,86165,86165,Y
"(32/1, 55/1)",97.064,86267,86267,Y
"(60/1, 53/1)",97.07,86272,86272,Y
"(19/1, 14/1)",97.073,86273,86273,Y
"(37/1, 57/1)",97.085,86282,86282,Y
"(38/1, 21/1)",97.108,86303,86303,Y
"(18/1, 28/1, 28/1)",97.372,86524,86524,Y
"(13/1, 2/1)",97.423,86565,86565,Y
"(5/1, 31/1)",97.427,86567,86567,Y
"(56/1, 51/1)",97.478,86609,86609,Y
"(23/1, 30/1)",97.688,86795,86795,Y
"(45/1, 8/1)",97.713,86814,86814,Y
"(37/1, 21/1)",97.899,86979,86979,Y
"(3/1, 49/1)",97.902,86981,86981,Y
"(48/1, 7/1, 48/1)",97.906,86985,86985,Y
"(9/1, 8/1, 7/1)",97.92,86994,86994,Y
"(37/1, 45/1)",98.058,87115,87115,Y
"(21/1, 49/1)",98.174,87214,87214,Y
"(41/1, 48/1)",98.194,87228,87228,Y
"(47/1, 58/1)",98.405,87411,87411,Y
"(9/1, 16/1)",98.42,87426,87426,Y
"(34/1, 51/1)",98.57,87558,87558,Y
"(27/1, 53/1)",98.651,87625,87625,Y
"(52/1, 52/1, 2/1)",98.718,87686,87686,Y
"(11/1, 41/1)",98.792,87744,87744,Y
"(22/1, 3/1)",98.862,87806,87806,Y
"(41/1, 41/1, 45/1)",98.96,87893,87893,Y
"(49/1, 58/1, 49/1)",98.977,87905,87905,Y
"(4/1, 10/1)",98.981,87907,87907,Y
"(52/1, 32/1)",99.067,87979,87979,Y
"(6/1, 18/1)",99.221,88112,88112,Y
"(18/1, 11/1, 11/1)",99.257,88143,88143,Y
"(35/1, 51/1)",99.26,88145,88145,Y
"(34/1, 49/1)",99.326,88202,88202,Y
"(14/1, 20/1)",99.384,88254,88254,Y
"(52/1, 54/1)",99.467,88323,88323,Y
"(19/1, 52/1)",99.556,88396,88396,Y
"(40/1, 49/1)",99.561,88401,88401,Y
"(30/1, 22/1, 22/1)",99.575,88410,88410,Y
"(58/1, 4/1)",99.646,88475,88475,Y
"(50/1, 48/1)",99.712,88532,88532,Y
"(45/1, 45/1, 58/1)",99.728,88542,88542,Y
"(26/1, 20/1)",99.79,88596,88596,Y
"(6/1, 30/1)",99.82,88622,88622,Y
"(26/1, 32/1)",99.822,88623,88623,Y
"(14/1, 18/1)",99.859,88655,88655,Y
"(38/1, 5/1)",99.868,88661,88661,Y
"(10/1, 10/1, 2/1)",99.982,88762,88762,Y
"(59/1, 10/1)",100.117,88875,88875,Y
"(13/1, 49/1)",100.164,88920,88920,Y
"(11/1, 5/1)",100.187,88936,88936,Y
"(38/1, 8/1)",100.245,88986,88986,Y
"(12/1, 6/1, 6/1)",100.272,89008,89008,Y
"(31/1, 15/1)",100.427,89142,89142,Y
"(50/1, 50/1, 21/1)",100.438,89153,89153,Y
"(49/1, 12/1)",100.447,89156,89156,Y
"(25/1, 1/1)",100.456,89164,89164,Y
"(32/1, 26/1)",100.522,89221,89221,Y
"(15/1, 47/1)",100.556,89250,89250,Y
"(16/1, 31/1)",100.649,89330,89330,Y
"(21/1, 22/1)",100.795,89461,89461,Y
"(14/1, 22/1)",100.805,89465,89465,Y
"(57/1, 45/1)",100.931,89573,89573,Y
"(23/1, 25/1)",100.938,89578,89578,Y
"(29/1, 35/1)",101.006,89637,89637,Y
"(22/1, 22/1, 41/1)",101.139,89749,89749,Y
"(59/1, 4/1)",101.147,89756,89756,Y
"(27/1, 14/1)",101.226,89822,89822,Y
"(39/1, 30/1)",101.236,89830,89830,Y
"(51/1, 40/1)",101.268,89855,89855,Y
"(57/1, 43/1)",101.292,89873,89873,Y
"(58/1, 35/1)",101.323,89899,89899,Y
"(51/1, 25/1)",101.413,89977,89977,Y
"(39/1, 45/1)",101.489,90046,90046,Y
"(29/1, 48/1, 48/1)",101.511,90063,90063,Y
"(27/1, 26/1, 27/1)",101.546,90093,90093,Y
"(49/1, 33/1)",101.682,90205,90205,Y
"(29/1, 18/1)",101.687,90209,90209,Y
"(56/1, 24/1)",101.773,90280,90280,Y
"(36/1, 6/1)",101.797,90302,90302,Y
"(48/1, 45/1)",101.84,90340,90340,Y
"(16/1, 57/1)",102.008,90486,90486,Y
"(10/1, 14/1)",102.043,90514,90514,Y
"(56/1, 8/1)",102.181,90637,90637,Y
"(20/1, 40/1)",102.204,90654,90654,Y
"(38/1, 19/1)",102.24,90684,90684,Y
"(2/1, 23/1)",102.499,90902,90902,Y
"(55/1, 24/1)",102.504,90906,90906,Y
"(59/1, 23/1)",102.533,90930,90930,Y
"(27/1, 12/1)",102.585,90971,90971,Y
"(14/1, 28/1, 14/1)",102.619,91002,91002,Y
"(4/1, 39/1)",102.66,91038,91038,Y
"(58/1, 1/1)",102.684,91057,91057,Y
"(54/1, 42/1)",102.689,91061,91061,Y
"(30/1, 18/1)",102.707,91073,91073,Y
"(29/1, 58/1)",102.877,91219,91219,Y
"(39/1, 31/1)",103.0,91322,91322,Y
"(58/1, 30/1)",103.03,91347,91347,Y
"(31/1, 19/1)",103.087,91394,91394,Y
"(54/1, 1/1)",103.097,91398,91398,Y
