Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(8/1, 33/1, 40/1, 33/1, 20/1, 24/1, 58/1, 15/1, 42/1, 29/1, 14/1, 19/1, 8/1, 52/1, 24/1, 42/1, 57/1)",15.883,14569,14569,Y
"(9/1, 8/1, 5/1, 14/1, 33/1, 23/1, 10/1, 29/1, 56/1)",15.888,14574,14574,Y
"(50/1, 60/1, 31/1, 40/1, 50/1, 5/1, 11/1, 4/1, 49/1, 28/1, 4/1, 6/1, 16/1, 2/1, 14/1)",15.901,14585,14585,Y
"(49/1, 38/1, 18/1, 30/1, 47/1, 59/1, 58/1, 47/1, 56/1, 37/1, 17/1, 25/1, 37/1, 42/1, 17/1, 3/1, 26/1)",15.905,14589,14589,Y
"(15/1, 11/1, 13/1)",15.907,14590,14590,Y
"(55/1, 59/1, 52/1, 32/1, 20/1, 13/1, 32/1, 6/1, 9/1, 52/1, 55/1, 29/1, 26/1)",15.918,14600,14600,Y
"(41/1, 36/1, 33/1, 56/1, 43/1, 20/1, 39/1, 43/1, 59/1, 10/1, 43/1, 54/1, 25/1, 40/1, 55/1)",15.924,14605,14605,Y
"(57/1, 22/1, 40/1, 32/1, 12/1)",15.931,14612,14612,Y
"(25/1, 60/1, 8/1, 10/1, 29/1, 47/1, 34/1, 13/1, 16/1, 16/1, 39/1, 39/1, 52/1, 52/1, 55/1, 25/1, 23/1, 56/1, 60/1)",15.934,14614,14614,Y
"(60/1, 30/1, 47/1, 1/1, 42/1)",15.963,14641,14641,Y
"(32/1, 16/1, 34/1, 56/1, 56/1, 29/1, 30/1, 44/1, 19/1, 2/1, 12/1, 60/1, 22/1, 26/1, 9/1, 31/1, 33/1)",15.974,14651,14651,Y
"(10/1, 17/1, 38/1, 14/1, 28/1, 57/1, 20/1, 46/1, 56/1)",15.975,14652,14652,Y
"(35/1, 3/1, 39/1, 54/1, 30/1, 21/1, 5/1, 40/1, 56/1, 47/1, 23/1)",15.977,14653,14653,Y
"(1/1, 6/1, 49/1, 52/1, 24/1, 60/1, 50/1)",15.987,14662,14662,Y
"(46/1, 6/1, 51/1, 43/1, 23/1, 15/1, 25/1, 2/1, 20/1, 20/1, 54/1, 21/1, 8/1, 8/1, 14/1)",16.013,14686,14686,Y
"(18/1, 13/1, 8/1, 48/1, 55/1, 9/1)",16.019,14691,14691,Y
"(21/1, 33/1, 44/1, 57/1, 50/1)",16.032,14703,14703,Y
"(26/1, 25/1, 57/1, 54/1, 40/1, 39/1, 19/1, 41/1, 33/1, 17/1, 60/1, 5/1, 54/1, 53/1, 24/1, 44/1, 44/1)",16.034,14704,14704,Y
"(48/1, 59/1, 24/1, 23/1, 51/1, 55/1, 36/1, 1/1, 27/1)",16.044,14714,14714,Y
"(4/1, 30/1, 1/1, 45/1, 40/1, 11/1, 56/1, 19/1, 1/1, 22/1, 49/1, 21/1, 23/1, 8/1, 4/1, 42/1, 31/1)",16.048,14717,14717,Y
"(44/1, 22/1, 51/1, 44/1, 36/1, 38/1, 58/1, 31/1, 55/1, 19/1, 5/1, 19/1, 54/1, 17/1, 5/1)",16.051,14719,14719,Y
"(25/1, 34/1, 40/1, 49/1, 39/1, 37/1, 36/1)",16.055,14722,14722,Y
"(15/1, 7/1, 41/1, 34/1, 16/1, 5/1, 33/1, 38/1, 28/1, 24/1, 43/1, 56/1, 5/1, 18/1, 1/1, 45/1, 11/1, 47/1, 45/1)",16.067,14734,14734,Y
"(14/1, 34/1, 1/1, 41/1, 45/1)",16.072,14738,14738,Y
"(38/1, 12/1, 51/1, 20/1, 38/1, 30/1, 18/1, 13/1, 22/1)",16.074,14739,14739,Y
"(7/1, 36/1, 57/1, 49/1, 23/1, 39/1, 29/1, 49/1, 41/1, 54/1, 3/1, 52/1, 39/1)",16.1,14762,14762,Y
"(19/1, 30/1, 8/1, 42/1, 48/1, 15/1, 15/1)",16.111,14772,14772,Y
"(58/1, 59/1, 9/1, 60/1, 52/1, 36/1, 33/1, 15/1, 17/1)",16.116,14776,14776,Y
"(48/1, 40/1, 10/1, 38/1, 44/1, 13/1, 10/1, 28/1, 13/1, 18/1, 33/1, 4/1, 28/1)",16.125,14785,14785,Y
"(20/1, 43/1, 13/1, 35/1, 47/1)",16.133,14791,14791,Y
"(7/1, 47/1, 40/1)",16.14,14797,14797,Y
"(1/1, 50/1, 13/1, 35/1, 18/1, 59/1, 23/1, 18/1, 6/1, 42/1, 11/1, 41/1, 22/1, 54/1, 51/1)",16.144,14801,14801,Y
"(23/1, 52/1, 2/1, 26/1, 3/1, 22/1, 52/1)",16.147,14803,14803,Y
"(10/1, 28/1, 33/1, 38/1, 56/1)",16.163,14818,14818,Y
"(55/1, 27/1, 4/1, 47/1, 2/1, 45/1, 21/1, 22/1, 9/1, 44/1, 12/1, 34/1, 53/1, 40/1, 28/1)",16.165,14819,14819,Y
"(26/1, 47/1, 13/1, 49/1, 8/1, 10/1, 54/1, 16/1, 3/1, 49/1, 18/1, 44/1, 60/1)",16.171,14825,14825,Y
"(9/1, 34/1, 7/1, 36/1, 43/1, 52/1, 52/1, 23/1, 32/1, 18/1, 10/1, 48/1, 17/1)",16.174,14827,14827,Y
"(44/1, 18/1, 23/1, 42/1, 39/1, 15/1, 30/1, 42/1, 20/1, 30/1, 57/1, 13/1, 17/1)",16.178,14831,14831,Y
"(25/1, 36/1, 45/1, 50/1, 2/1, 12/1, 2/1, 32/1, 32/1, 56/1, 58/1, 5/1, 11/1, 41/1, 57/1, 35/1, 10/1, 34/1, 22/1)",16.182,14834,14834,Y
"(48/1, 24/1, 27/1, 16/1, 34/1, 14/1, 53/1)",16.187,14838,14838,Y
"(1/1, 1/1, 47/1, 59/1, 20/1, 58/1, 25/1, 49/1, 58/1, 1/1, 6/1, 22/1, 49/1, 23/1, 11/1, 20/1, 52/1)",16.188,14839,14839,Y
"(17/1, 30/1, 36/1, 1/1, 1/1, 41/1, 6/1, 15/1, 23/1, 19/1, 41/1, 53/1, 24/1)",16.192,14842,14842,Y
"(34/1, 24/1, 37/1, 30/1, 39/1, 32/1, 45/1, 60/1, 52/1, 16/1, 12/1, 18/1, 30/1)",16.194,14844,14844,Y
"(3/1, 54/1, 36/1, 13/1, 7/1, 19/1, 22/1, 53/1, 28/1)",16.2,14849,14849,Y
"(18/1, 54/1, 3/1, 9/1, 2/1, 33/1, 50/1, 58/1, 44/1, 22/1, 12/1, 33/1, 13/1, 14/1, 26/1, 32/1, 13/1)",16.201,14850,14850,Y
"(8/1, 11/1, 39/1, 3/1, 3/1, 18/1, 23/1)",16.203,14851,14851,Y
"(12/1, 41/1, 25/1, 31/1, 21/1, 28/1, 37/1, 55/1, 28/1, 57/1, 45/1, 29/1, 12/1, 53/1, 35/1)",16.214,14861,14861,Y
"(29/1, 5/1, 6/1, 57/1, 31/1, 60/1, 24/1, 42/1, 15/1)",16.223,14869,14869,Y
"(27/1, 49/1, 54/1)",16.226,14872,14872,Y
"(7/1, 4/1, 32/1, 25/1, 47/1, 20/1, 28/1, 38/1, 41/1, 49/1, 24/1, 24/1, 14/1, 34/1, 37/1, 51/1, 11/1)",16.229,14874,14874,Y
"(38/1, 47/1, 47/1, 28/1, 48/1, 15/1, 25/1, 39/1, 40/1, 11/1, 44/1, 27/1, 23/1)",16.233,14877,14877,Y
"(7/1, 25/1, 34/1, 39/1, 36/1, 12/1, 55/1, 15/1, 45/1, 34/1, 11/1, 31/1, 33/1, 44/1, 52/1)",16.242,14885,14885,Y
"(21/1, 16/1, 21/1, 50/1, 50/1)",16.243,14886,14886,Y
"(37/1, 7/1, 18/1)",16.249,14891,14891,Y
"(18/1, 54/1, 48/1, 4/1, 46/1, 26/1, 4/1, 6/1, 49/1, 36/1, 4/1, 16/1, 34/1, 47/1, 12/1, 41/1, 26/1, 43/1, 38/1)",16.263,14903,14903,Y
"(52/1, 24/1, 25/1)",16.267,14907,14907,Y
"(4/1, 3/1, 54/1, 49/1, 45/1, 24/1, 50/1, 28/1, 59/1, 42/1, 33/1, 13/1, 53/1, 53/1, 2/1, 25/1, 17/1)",16.271,14911,14911,Y
"(18/1, 4/1, 46/1, 12/1, 9/1, 21/1, 7/1, 32/1, 16/1, 50/1, 23/1, 27/1, 10/1, 29/1, 20/1, 2/1)",16.277,14916,14916,Y
"(47/1, 47/1, 34/1, 39/1, 22/1, 54/1, 47/1, 58/1, 48/1)",16.294,14931,14931,Y
"(16/1, 1/1, 55/1, 13/1, 42/1, 13/1, 39/1, 43/1, 9/1, 48/1, 41/1)",16.295,14932,14932,Y
"(54/1, 14/1, 40/1, 13/1, 24/1)",16.299,14935,14935,Y
"(18/1, 43/1, 21/1, 35/1, 51/1, 23/1, 50/1, 36/1, 46/1, 33/1, 8/1, 58/1, 39/1, 3/1)",16.313,14948,14948,Y
"(14/1, 56/1, 18/1, 52/1, 41/1, 21/1, 34/1, 42/1, 40/1, 51/1, 46/1, 51/1, 43/1, 10/1, 10/1, 39/1, 45/1)",16.321,14955,14955,Y
"(58/1, 21/1, 31/1, 28/1, 25/1)",16.326,14959,14959,Y
"(48/1, 53/1, 4/1, 16/1, 56/1, 21/1, 59/1, 3/1, 21/1, 22/1, 8/1, 1/1, 12/1, 20/1, 9/1)",16.327,14960,14960,Y
"(8/1, 23/1, 22/1)",16.329,14961,14961,Y
"(1/1, 48/1, 1/1, 39/1, 24/1, 44/1, 17/1, 24/1, 51/1)",16.336,14967,14967,Y
"(46/1, 25/1, 56/1, 56/1, 2/1, 34/1, 7/1, 26/1, 22/1, 13/1, 38/1, 54/1, 7/1, 37/1, 32/1)",16.338,14969,14969,Y
"(10/1, 35/1, 55/1, 45/1, 40/1)",16.348,14978,14978,Y
"(44/1, 13/1, 19/1, 53/1, 46/1, 21/1, 60/1, 42/1, 39/1, 58/1, 31/1, 19/1, 27/1, 24/1, 26/1)",16.351,14980,14980,Y
"(52/1, 3/1, 9/1, 28/1, 5/1, 52/1, 41/1, 49/1, 55/1, 43/1, 32/1, 37/1, 33/1, 53/1, 60/1, 20/1, 7/1)",16.357,14985,14985,Y
"(41/1, 46/1, 22/1, 41/1, 6/1, 36/1, 44/1)",16.391,15016,15016,Y
"(10/1, 35/1, 58/1)",16.402,15027,15027,Y
"(44/1, 49/1, 4/1, 42/1, 42/1, 52/1, 33/1)",16.412,15036,15036,Y
"(21/1, 7/1, 5/1, 58/1, 33/1, 43/1, 33/1, 33/1, 30/1, 19/1, 41/1, 12/1, 39/1, 49/1, 12/1, 48/1, 16/1)",16.416,15039,15039,Y
"(6/1, 7/1, 27/1, 43/1, 38/1, 53/1, 60/1, 10/1, 38/1, 7/1, 7/1)",16.424,15046,15046,Y
"(9/1, 24/1, 27/1, 58/1, 17/1)",16.434,15055,15055,Y
"(7/1, 44/1, 5/1, 30/1, 17/1, 52/1, 60/1)",16.436,15057,15057,Y
"(40/1, 14/1, 7/1, 36/1, 54/1, 27/1, 16/1, 54/1, 25/1, 27/1, 53/1, 37/1, 31/1, 50/1, 60/1)",16.446,15066,15066,Y
"(10/1, 60/1, 39/1, 29/1, 43/1)",16.451,15070,15070,Y
"(44/1, 23/1, 30/1)",16.452,15071,15071,Y
"(17/1, 10/1, 12/1, 41/1, 41/1, 56/1, 19/1, 45/1, 17/1, 35/1, 6/1, 43/1, 10/1, 13/1, 52/1)",16.465,15082,15082,Y
"(3/1, 51/1, 53/1)",16.472,15088,15088,Y
"(3/1, 26/1, 26/1, 2/1, 2/1, 22/1, 33/1, 43/1, 31/1)",16.475,15091,15091,Y
"(49/1, 58/1, 31/1, 5/1, 23/1, 5/1, 39/1, 33/1, 29/1, 15/1, 39/1, 8/1, 23/1, 49/1, 36/1, 22/1, 24/1)",16.477,15093,15093,Y
"(34/1, 17/1, 37/1, 29/1, 2/1, 43/1, 40/1, 24/1, 46/1, 15/1, 38/1, 10/1, 42/1, 37/1, 7/1, 52/1, 36/1)",16.487,15101,15101,Y
"(26/1, 42/1, 2/1, 41/1, 58/1)",16.491,15105,15105,Y
"(24/1, 35/1, 21/1, 28/1, 38/1)",16.496,15109,15109,Y
"(9/1, 51/1, 23/1, 5/1, 54/1, 51/1, 14/1, 15/1, 10/1)",16.512,15123,15123,Y
"(30/1, 37/1, 3/1, 14/1, 49/1, 40/1, 3/1, 18/1, 17/1, 42/1, 16/1, 22/1, 19/1)",16.521,15131,15131,Y
"(50/1, 13/1, 2/1, 15/1, 29/1)",16.523,15132,15132,Y
"(19/1, 39/1, 40/1, 8/1, 54/1, 4/1, 53/1, 40/1, 20/1, 31/1, 57/1)",16.528,15136,15136,Y
"(13/1, 47/1, 55/1, 50/1, 58/1)",16.529,15137,15137,Y
"(36/1, 29/1, 44/1, 9/1, 17/1)",16.538,15145,15145,Y
"(58/1, 54/1, 50/1, 38/1, 43/1, 13/1, 36/1)",16.544,15150,15150,Y
"(6/1, 2/1, 5/1, 42/1, 12/1, 4/1, 7/1, 39/1, 55/1, 37/1, 26/1)",16.545,15151,15151,Y
"(1/1, 32/1, 1/1, 22/1, 31/1)",16.551,15156,15156,Y
"(12/1, 15/1, 23/1, 48/1, 55/1)",16.555,15159,15159,Y
"(5/1, 19/1, 35/1, 30/1, 7/1, 59/1, 57/1)",16.564,15167,15167,Y
"(44/1, 14/1, 3/1)",16.567,15170,15170,Y
"(41/1, 55/1, 3/1, 36/1, 40/1, 13/1, 16/1)",16.58,15181,15181,Y
"(17/1, 58/1, 41/1, 2/1, 16/1)",16.587,15187,15187,Y
"(20/1, 32/1, 28/1, 7/1, 44/1, 59/1, 29/1, 32/1, 1/1, 42/1, 44/1)",16.597,15197,15197,Y
"(57/1, 57/1, 50/1, 13/1, 50/1, 22/1, 39/1)",16.609,15207,15207,Y
"(60/1, 29/1, 24/1, 11/1, 4/1)",16.626,15222,15222,Y
"(13/1, 51/1, 43/1, 58/1, 2/1, 19/1, 15/1, 60/1, 52/1, 35/1, 41/1)",16.633,15228,15228,Y
"(9/1, 24/1, 55/1)",16.647,15240,15240,Y
"(53/1, 30/1, 9/1, 1/1, 13/1, 6/1, 57/1)",16.653,15246,15246,Y
"(6/1, 54/1, 34/1)",16.659,15251,15251,Y
"(27/1, 32/1, 6/1, 29/1, 52/1)",16.666,15257,15257,Y
"(56/1, 22/1, 2/1, 52/1, 42/1)",16.676,15266,15266,Y
"(43/1, 54/1, 16/1, 55/1, 57/1, 23/1, 51/1, 5/1, 18/1, 27/1, 9/1)",16.682,15271,15271,Y
"(2/1, 48/1, 49/1)",16.691,15280,15280,Y
"(11/1, 22/1, 36/1, 9/1, 47/1, 39/1, 37/1, 19/1, 6/1, 21/1, 7/1, 60/1, 18/1)",16.697,15285,15285,Y
"(12/1, 48/1, 43/1, 49/1, 6/1, 41/1, 18/1, 14/1, 21/1, 12/1, 42/1, 22/1, 38/1, 46/1, 33/1, 5/1, 3/1)",16.7,15287,15287,Y
"(15/1, 31/1, 17/1, 27/1, 28/1)",16.701,15288,15288,Y
"(39/1, 2/1, 35/1, 44/1, 6/1, 43/1, 55/1, 17/1, 2/1, 8/1, 19/1, 24/1, 44/1, 58/1, 1/1, 31/1, 44/1)",16.707,15293,15293,Y
"(43/1, 12/1, 49/1, 26/1, 11/1)",16.709,15294,15294,Y
"(44/1, 49/1, 56/1, 59/1, 60/1, 29/1, 35/1, 31/1, 56/1)",16.71,15295,15295,Y
"(55/1, 19/1, 2/1, 41/1, 60/1)",16.716,15300,15300,Y
"(50/1, 13/1, 59/1, 47/1, 46/1, 56/1, 19/1, 39/1, 50/1, 3/1, 15/1, 42/1, 36/1, 33/1, 4/1, 35/1, 50/1)",16.717,15301,15301,Y
"(55/1, 17/1, 21/1, 23/1, 50/1, 1/1)",16.72,15303,15303,Y
"(19/1, 56/1, 48/1, 30/1, 37/1, 10/1, 22/1, 51/1, 42/1, 45/1, 42/1, 18/1, 9/1, 45/1, 35/1)",16.725,15308,15308,Y
"(58/1, 48/1, 42/1, 53/1, 6/1, 29/1, 7/1, 4/1, 6/1, 35/1, 50/1)",16.727,15309,15309,Y
"(46/1, 33/1, 34/1, 4/1, 35/1)",16.73,15311,15311,Y
"(2/1, 13/1, 48/1, 24/1, 47/1, 40/1, 10/1, 43/1, 8/1, 2/1, 6/1, 3/1, 8/1, 54/1, 39/1, 33/1, 12/1, 57/1, 9/1)",16.732,15313,15313,Y
"(20/1, 2/1, 11/1, 26/1, 3/1, 58/1, 6/1, 53/1, 7/1, 49/1, 43/1, 2/1, 14/1, 48/1, 15/1)",16.734,15314,15314,Y
"(55/1, 21/1, 27/1)",16.741,15321,15321,Y
"(44/1, 22/1, 53/1, 5/1, 24/1, 24/1, 55/1, 16/1, 37/1, 39/1, 31/1, 57/1, 21/1, 8/1, 32/1, 5/1, 6/1, 25/1, 27/1)",16.75,15329,15329,Y
"(58/1, 39/1, 48/1, 3/1, 14/1, 54/1, 59/1, 43/1, 21/1, 46/1, 47/1)",16.756,15334,15334,Y
"(39/1, 35/1, 32/1, 40/1, 43/1, 18/1, 3/1, 56/1, 49/1, 47/1, 19/1, 51/1, 37/1, 2/1, 6/1)",16.758,15335,15335,Y
"(4/1, 15/1, 33/1)",16.768,15345,15345,Y
"(14/1, 36/1, 44/1, 60/1, 47/1)",16.775,15350,15350,Y
"(30/1, 45/1, 1/1, 41/1, 56/1, 58/1, 44/1, 39/1, 9/1, 59/1, 55/1, 30/1, 6/1, 43/1, 35/1, 57/1, 30/1, 55/1, 36/1)",16.787,15361,15361,Y
"(56/1, 26/1, 39/1, 52/1, 55/1, 34/1, 25/1)",16.789,15363,15363,Y
"(30/1, 40/1, 48/1, 38/1, 52/1, 53/1, 6/1, 23/1, 49/1, 29/1, 23/1)",16.804,15376,15376,Y
"(21/1, 5/1, 9/1, 42/1, 50/1, 41/1, 58/1)",16.805,15377,15377,Y
"(46/1, 20/1, 13/1, 8/1, 47/1, 12/1, 59/1, 42/1, 32/1, 1/1, 41/1, 29/1, 28/1, 5/1, 59/1, 22/1, 15/1)",16.814,15385,15385,Y
"(4/1, 50/1, 16/1, 34/1, 44/1, 3/1, 9/1)",16.816,15386,15386,Y
"(19/1, 9/1, 41/1, 52/1, 15/1, 32/1, 17/1, 35/1, 50/1, 58/1, 44/1)",16.826,15395,15395,Y
"(15/1, 15/1, 53/1, 58/1, 6/1, 41/1, 1/1, 30/1, 35/1)",16.828,15397,15397,Y
"(29/1, 58/1, 50/1, 39/1, 46/1, 6/1, 25/1, 36/1, 22/1, 41/1, 53/1, 60/1, 24/1, 15/1, 58/1, 35/1, 57/1, 5/1, 6/1)",16.83,15398,15398,Y
"(14/1, 47/1, 16/1, 16/1, 17/1, 55/1, 24/1, 1/1, 60/1, 19/1, 3/1, 48/1, 4/1, 13/1, 16/1, 34/1, 22/1)",16.84,15407,15407,Y
"(10/1, 40/1, 21/1, 33/1, 2/1, 37/1, 59/1)",16.842,15409,15409,Y
"(24/1, 18/1, 20/1, 42/1, 25/1, 47/1, 8/1, 39/1, 42/1, 35/1, 7/1, 42/1, 48/1)",16.848,15414,15414,Y
"(14/1, 37/1, 54/1)",16.854,15419,15419,Y
"(39/1, 4/1, 55/1, 53/1, 60/1, 53/1, 13/1, 37/1, 4/1, 60/1, 46/1, 36/1, 38/1)",16.862,15426,15426,Y
"(47/1, 59/1, 51/1)",16.881,15443,15443,Y
"(10/1, 43/1, 13/1, 15/1, 26/1, 29/1, 18/1)",16.896,15457,15457,Y
"(6/1, 17/1, 36/1, 55/1, 7/1, 39/1, 44/1)",16.898,15459,15459,Y
"(52/1, 20/1, 50/1, 1/1, 23/1, 55/1, 40/1, 4/1, 52/1, 3/1, 28/1, 50/1, 31/1, 6/1, 37/1, 37/1, 46/1, 18/1, 16/1)",16.902,15462,15462,Y
"(5/1, 11/1, 10/1, 32/1, 14/1, 54/1, 45/1, 12/1, 35/1, 47/1, 6/1, 21/1, 32/1, 27/1, 30/1, 39/1, 4/1, 40/1, 18/1)",16.908,15467,15467,Y
"(25/1, 31/1, 12/1, 60/1, 57/1, 58/1, 31/1, 8/1, 54/1, 21/1, 45/1, 40/1, 50/1, 4/1, 1/1, 34/1, 33/1)",16.91,15469,15469,Y
"(3/1, 16/1, 30/1)",16.915,15473,15473,Y
"(35/1, 46/1, 45/1, 53/1, 60/1)",16.93,15486,15486,Y
"(31/1, 53/1, 34/1, 45/1, 40/1)",16.932,15488,15488,Y
"(9/1, 34/1, 2/1, 57/1, 17/1)",16.936,15491,15491,Y
"(23/1, 58/1, 52/1, 19/1, 9/1, 4/1, 37/1, 50/1, 43/1, 37/1, 17/1, 52/1, 41/1)",16.94,15495,15495,Y
"(58/1, 53/1, 36/1, 24/1, 42/1, 36/1, 49/1, 29/1, 29/1)",16.943,15497,15497,Y
"(27/1, 36/1, 55/1, 14/1, 15/1, 60/1, 28/1, 41/1, 2/1, 29/1, 4/1, 49/1, 4/1, 57/1, 50/1, 46/1, 59/1)",16.949,15502,15502,Y
"(53/1, 10/1, 10/1, 35/1, 42/1, 35/1, 15/1, 36/1, 50/1, 47/1, 14/1, 24/1, 39/1, 23/1, 50/1, 41/1, 46/1, 29/1, 31/1)",16.973,15523,15523,Y
"(13/1, 48/1, 30/1)",16.979,15528,15528,Y
"(14/1, 47/1, 21/1)",16.983,15532,15532,Y
"(30/1, 28/1, 26/1, 16/1, 6/1, 1/1, 4/1, 55/1, 48/1, 45/1, 31/1, 3/1, 13/1)",16.989,15537,15537,Y
"(15/1, 31/1, 21/1, 58/1, 43/1, 33/1, 39/1)",17.0,15547,15547,Y
"(53/1, 18/1, 49/1)",17.006,15552,15552,Y
"(28/1, 38/1, 30/1, 57/1, 41/1, 49/1, 42/1)",17.01,15555,15555,Y
"(44/1, 57/1, 35/1, 22/1, 35/1, 14/1, 8/1)",17.026,15569,15569,Y
"(33/1, 59/1, 26/1, 4/1, 15/1, 13/1, 3/1, 57/1, 1/1, 54/1, 34/1, 37/1, 37/1)",17.033,15575,15575,Y
"(45/1, 22/1, 16/1, 34/1, 1/1, 50/1, 42/1)",17.034,15576,15576,Y
"(54/1, 1/1, 44/1, 9/1, 58/1, 51/1, 4/1, 8/1, 6/1, 55/1, 1/1, 44/1, 22/1, 24/1, 4/1, 22/1, 52/1, 19/1, 24/1)",17.042,15582,15582,Y
"(13/1, 32/1, 30/1, 55/1, 12/1, 41/1, 2/1, 44/1, 16/1, 30/1, 11/1, 23/1, 49/1, 27/1, 59/1, 3/1, 15/1, 50/1, 39/1, 1/1)",17.043,15583,15583,Y
"(54/1, 45/1, 43/1, 15/1, 60/1, 26/1, 25/1, 17/1, 58/1, 26/1, 16/1, 32/1, 39/1, 14/1, 34/1, 19/1, 4/1, 35/1, 46/1)",17.049,15587,15587,Y
"(16/1, 38/1, 14/1, 6/1, 48/1, 29/1, 19/1, 18/1, 12/1, 14/1, 2/1, 56/1, 20/1, 58/1, 36/1)",17.052,15590,15590,Y
"(30/1, 5/1, 53/1, 57/1, 29/1, 8/1, 1/1, 40/1, 44/1, 28/1, 20/1, 30/1, 21/1, 39/1, 53/1, 45/1, 5/1, 55/1, 56/1)",17.055,15592,15592,Y
"(35/1, 57/1, 21/1, 47/1, 18/1, 4/1, 31/1, 24/1, 2/1)",17.074,15610,15610,Y
"(43/1, 3/1, 20/1, 10/1, 60/1, 47/1, 26/1, 42/1, 23/1, 27/1, 41/1)",17.087,15621,15621,Y
"(28/1, 21/1, 6/1, 45/1, 35/1, 33/1, 16/1, 41/1, 37/1, 37/1, 12/1, 44/1, 36/1)",17.09,15623,15623,Y
"(13/1, 51/1, 31/1, 38/1, 60/1, 51/1, 22/1)",17.112,15642,15642,Y
"(39/1, 5/1, 3/1)",17.121,15650,15650,Y
"(44/1, 17/1, 8/1, 38/1, 21/1, 20/1, 11/1, 17/1, 50/1, 48/1, 27/1, 34/1, 6/1, 26/1, 34/1, 41/1, 38/1, 50/1, 36/1)",17.132,15659,15659,Y
"(2/1, 23/1, 26/1, 16/1, 12/1)",17.139,15665,15665,Y
"(6/1, 21/1, 5/1, 46/1, 37/1, 23/1, 48/1, 53/1, 32/1, 18/1, 1/1, 1/1, 9/1, 48/1, 21/1)",17.142,15667,15667,Y
"(59/1, 32/1, 26/1, 29/1, 6/1, 5/1, 51/1, 42/1, 32/1, 21/1, 14/1, 4/1, 8/1, 31/1, 38/1)",17.143,15668,15668,Y
"(28/1, 17/1, 5/1, 24/1, 30/1, 38/1, 35/1)",17.148,15672,15672,Y
"(12/1, 40/1, 59/1)",17.157,15679,15679,Y
"(41/1, 9/1, 25/1, 49/1, 53/1, 7/1, 20/1, 1/1, 28/1)",17.161,15682,15682,Y
"(54/1, 51/1, 2/1, 5/1, 41/1, 60/1, 29/1, 46/1, 54/1, 59/1, 25/1, 47/1, 41/1, 50/1, 3/1, 31/1, 42/1)",17.165,15686,15686,Y
"(13/1, 21/1, 28/1, 22/1, 9/1, 27/1, 49/1, 29/1, 3/1, 16/1, 4/1, 48/1, 43/1)",17.167,15687,15687,Y
"(24/1, 1/1, 26/1, 46/1, 31/1, 47/1, 43/1)",17.168,15688,15688,Y
"(41/1, 42/1, 10/1, 12/1, 20/1, 58/1, 35/1)",17.172,15691,15691,Y
"(5/1, 13/1, 44/1, 36/1, 14/1)",17.173,15692,15692,Y
"(47/1, 29/1, 33/1)",17.176,15694,15694,Y
"(17/1, 33/1, 27/1)",17.205,15720,15720,Y
"(35/1, 34/1, 28/1, 10/1, 15/1)",17.209,15723,15723,Y
"(8/1, 8/1, 22/1, 24/1, 22/1, 56/1, 33/1)",17.21,15724,15724,Y
"(4/1, 19/1, 9/1, 35/1, 7/1, 34/1, 59/1, 49/1, 24/1)",17.216,15729,15729,Y
"(47/1, 29/1, 55/1, 30/1, 32/1)",17.223,15735,15735,Y
"(31/1, 19/1, 19/1, 46/1, 44/1, 13/1, 35/1, 43/1, 51/1, 55/1, 49/1, 13/1, 6/1, 27/1, 57/1, 33/1, 24/1, 41/1, 25/1)",17.226,15738,15738,Y
"(21/1, 16/1, 13/1)",17.238,15748,15748,Y
"(26/1, 13/1, 25/1, 11/1, 25/1, 16/1, 31/1, 16/1, 24/1, 51/1, 21/1, 25/1, 46/1)",17.245,15754,15754,Y
"(20/1, 22/1, 58/1, 21/1, 58/1, 28/1, 2/1, 5/1, 34/1, 36/1, 56/1, 26/1, 50/1, 55/1, 33/1, 54/1, 30/1)",17.254,15762,15762,Y
"(14/1, 53/1, 5/1, 26/1, 27/1)",17.258,15765,15765,Y
"(2/1, 47/1, 22/1, 40/1, 3/1, 57/1, 27/1, 19/1, 59/1, 13/1, 7/1, 10/1, 35/1, 32/1, 57/1, 47/1, 15/1, 36/1, 36/1)",17.259,15766,15766,Y
"(60/1, 24/1, 39/1)",17.28,15785,15785,Y
"(52/1, 54/1, 55/1, 43/1, 40/1, 29/1, 38/1, 12/1, 56/1)",17.286,15790,15790,Y
"(44/1, 18/1, 40/1)",17.31,15811,15811,Y
"(7/1, 57/1, 29/1)",17.317,15817,15817,Y
"(36/1, 3/1, 56/1, 25/1, 29/1, 58/1, 19/1, 18/1, 7/1, 28/1, 41/1, 14/1, 43/1, 19/1, 1/1, 22/1, 37/1, 1/1, 10/1)",17.318,15818,15818,Y
"(29/1, 56/1, 25/1, 54/1, 4/1, 55/1, 43/1, 27/1, 41/1, 50/1, 20/1, 47/1, 10/1, 8/1, 2/1, 41/1, 25/1, 21/1, 32/1)",17.321,15820,15820,Y
"(14/1, 13/1, 12/1, 45/1, 54/1, 38/1, 37/1, 16/1, 18/1, 40/1, 27/1, 36/1, 18/1)",17.334,15832,15832,Y
"(15/1, 33/1, 59/1, 18/1, 30/1, 24/1, 11/1, 59/1, 18/1, 58/1, 46/1, 33/1, 22/1)",17.337,15834,15834,Y
